,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
4970331,3,9824.66,20247.0,10422.34,0.0,0.0
2381685,4,2942177.94,2942177.94,0.0,0.0,0.0
5248385,1,174324.94,174324.94,0.0,226694.63,401019.57
315244,1,239786.11,789.0,0.0,729735.95,969522.06
1651899,3,187.39,0.0,0.0,0.0,0.0
3924726,3,1176.03,435401.36,434225.32,0.0,0.0
5227418,3,20288.01,0.0,0.0,0.0,0.0
2251383,1,74371.84,0.0,0.0,144079.36,218451.2
6020346,4,1027963.96,1027963.96,0.0,0.0,0.0
5964202,1,106596.14,106596.14,0.0,0.0,106596.14
6118803,4,606501.57,606501.57,0.0,0.0,0.0
6092251,4,73561.74,73561.74,0.0,0.0,0.0
1837600,4,404419.37,3335.0,0.0,0.0,404419.37
6201707,1,152372.18,152372.18,0.0,285322.83,437695.01
1203848,3,1880.2,0.0,0.0,0.0,0.0
3922754,1,4452001.07,4452001.07,0.0,2899087.8,7351088.87
5647346,3,2843.28,70994.0,68150.72,0.0,0.0
1804671,1,7231.13,1051.0,0.0,264352.68,306449.8
843076,3,6181.62,0.0,0.0,0.0,0.0
1732732,3,7371.74,0.0,0.0,0.0,0.0
3173127,4,237567.35,237567.35,0.0,0.0,0.0
310365,1,277206.51,50321.0,0.0,0.0,0.0
217978,4,123194.95,79466.45,0.0,535933.16,263908.84
6020309,1,226689.16,226689.16,0.0,173244.92,399934.08
1361666,1,294628.19,0.0,0.0,1211012.07,1505640.26
2808151,1,297573.12,3736.0,0.0,0.0,297573.12
102054,0,11021.24,71427.0,82448.24,34263.0,0.0
4001431,1,171149.45,0.0,0.0,1031970.37,1203119.82
604692,1,4740.25,0.0,0.0,486820.52,301703.03
5614393,4,2444876.02,0.0,0.0,12546103.02,15383849.91
4081805,1,56403.3,0.0,0.0,59319.18,115722.48
1794034,1,60675.5,0.0,0.0,4889879.63,4950555.13
5980628,4,313936.67,313936.67,0.0,0.0,0.0
417939,3,21724.23,52148.73,30424.5,0.0,0.0
5222594,1,243118.94,243118.94,0.0,67919.77,311038.71
562863,1,239646.72,239646.72,0.0,2208970.26,2448616.98
4030811,0,81868.08,45066.0,126934.08,0.0,0.0
3025130,3,4754.5,20935.0,16180.5,0.0,0.0
6009077,4,100840.93,100840.93,0.0,0.0,0.0
6202385,1,1270565.77,1270565.77,0.0,216005.04,1486570.81
3453734,1,6262505.91,6262505.91,0.0,150228.21,6412734.11
6181138,3,13872.88,271817.96,257945.08,0.0,0.0
3938816,1,148796.79,314687.0,165890.21,19407.65,168204.43
3959649,1,196149.04,196149.04,0.0,193203.94,389352.99
1005247,1,35016.23,35016.23,0.0,65435.34,100451.57
3855494,1,14161.88,309044.0,294882.12,2978765.8,2992927.69
5563775,4,4559921.56,4559921.56,0.0,0.0,0.0
3600252,1,80283.56,7113.0,0.0,0.0,80283.56
6019700,4,4017972.88,4017972.88,0.0,0.0,0.0
4286259,1,274207.06,149501.0,0.0,48001.5,289171.29
1030740,1,766631.82,766631.82,0.0,0.0,766631.82
3928327,1,212975.59,212975.59,0.0,1744147.16,1957122.75
4506521,1,186671.31,11185.0,0.0,368312.11,554983.42
4785659,1,127018.14,127018.14,0.0,0.0,127018.14
6064513,1,745156.83,745156.83,0.0,6325085.98,7070242.82
3998725,3,72235.36,11576.0,0.0,0.0,0.0
6061829,4,73328.47,73328.47,0.0,0.0,0.0
3818782,3,25965.82,0.0,0.0,0.0,0.0
6362417,1,815384.83,815384.83,0.0,1620575.26,2435960.09
6064987,1,781183.07,781183.07,0.0,222966.53,1004149.6
6362582,4,10000000.0,15674547.89,5674547.89,0.0,0.0
2754077,4,165925.37,165925.37,0.0,0.0,0.0
4356227,3,3340.78,15568.0,12227.22,0.0,0.0
3709173,1,89953.77,51731.0,0.0,0.0,89953.77
1547058,3,6026.21,0.0,0.0,0.0,0.0
5504116,3,3619.74,29532.0,25912.26,0.0,0.0
604626,1,22800.41,0.0,0.0,525173.79,547974.2
4098187,4,408724.54,408724.54,0.0,0.0,0.0
6168725,4,348983.86,348983.86,0.0,0.0,0.0
3589874,3,7932.99,103327.0,95394.01,0.0,0.0
2989624,1,6029387.26,6029387.26,0.0,662435.69,6691822.95
5417538,3,28694.63,0.0,0.0,0.0,0.0
3202645,3,11037.2,0.0,0.0,0.0,0.0
303660,1,59385.67,59385.67,0.0,74371.0,133756.67
6281502,4,27584.17,27584.17,0.0,0.0,0.0
2780305,4,39525.63,39525.63,0.0,0.0,0.0
5672272,1,532509.75,20475.0,0.0,1784249.44,2316759.18
6168666,1,74709.4,74709.4,0.0,233625.43,308334.83
4981589,1,75734.99,75734.99,0.0,3474246.35,3549981.33
4304315,1,75594.5,45661.0,0.0,68596.79,144191.29
1059646,4,501496.31,501496.31,0.0,0.0,0.0
6037954,3,5663.9,0.0,0.0,0.0,0.0
2408513,3,23431.96,31183.0,7751.04,0.0,0.0
2697091,1,5689516.13,5689516.13,0.0,1826357.61,7515873.74
6220852,3,13190.72,0.0,0.0,0.0,0.0
6061825,4,10000000.0,18020192.15,8020192.15,0.0,0.0
6266286,1,56510.5,56510.5,0.0,4455203.05,4511713.55
6019710,4,760984.58,760984.58,0.0,0.0,0.0
4718486,1,282018.0,282018.0,0.0,2255136.89,2537154.89
1066546,4,105859.41,105859.41,0.0,0.0,0.0
1245163,3,2676.64,181815.99,179139.35,0.0,0.0
4763282,0,133013.27,20000.0,153013.27,735339.28,602326.01
5391325,1,48067.22,4043.0,0.0,0.0,48067.22
6145624,3,9307.93,339221.54,329913.61,0.0,0.0
6261062,4,228706.19,228706.19,0.0,0.0,0.0
4885092,4,1074260.57,0.0,0.0,4485815.21,5560075.78
3380861,0,59561.86,717200.57,776762.43,430024.54,370462.68
1037664,3,6701.2,18751.0,12049.8,0.0,0.0
6201901,4,414153.16,414153.16,0.0,0.0,0.0
6351230,1,240746.27,240746.27,0.0,1399139.68,1639885.95
3788203,3,10124.69,0.0,0.0,0.0,0.0
1234314,4,100109.03,100109.03,0.0,0.0,0.0
347144,3,13682.0,9583.07,0.0,0.0,0.0
4315798,3,6918.59,9157.0,2238.41,0.0,0.0
2219173,0,50659.64,4115873.75,4166533.39,135495.04,84835.4
739293,4,448004.86,448004.86,0.0,0.0,0.0
2455469,3,8812.19,0.0,0.0,0.0,0.0
6117876,4,148680.12,148680.12,0.0,0.0,0.0
1070146,4,5245375.3,5245375.3,0.0,0.0,0.0
6259528,4,1054244.29,1054244.29,0.0,0.0,0.0
3444916,0,201765.1,3193.0,204958.1,55781.77,0.0
5923265,1,27186.72,0.0,0.0,60322.59,87509.3
3734484,1,3167.66,62536.0,59368.34,0.0,0.0
4806592,3,14044.49,15976.0,1931.51,0.0,0.0
3061172,1,61437.66,22570.83,0.0,260460.24,321897.9
3613872,1,65516.41,115018.0,49501.59,0.0,65516.41
6362500,4,1548376.44,1548376.44,0.0,0.0,0.0
3960413,0,426302.87,4018.0,430320.87,0.0,0.0
2456454,3,13894.39,289946.02,276051.63,0.0,0.0
3460022,3,3141.8,0.0,0.0,0.0,0.0
4482376,1,125219.6,4188.0,0.0,3840399.58,3965619.18
3520910,1,131219.93,0.0,0.0,36748001.81,36944400.32
6296627,1,306505.03,306505.03,0.0,0.0,306505.03
896004,1,506867.52,506867.52,0.0,0.0,458682.99
1555888,3,15865.94,16045.0,179.06,0.0,0.0
1141867,1,44113.19,26265.0,0.0,0.0,44113.19
2077051,3,2172.06,223669.22,221497.17,0.0,0.0
2958261,1,57023.97,20982.0,0.0,1004178.35,1061202.32
1927548,1,7513581.46,7513581.46,0.0,1190957.66,8704539.12
2721786,4,1049232.11,1049232.11,0.0,0.0,0.0
2816108,1,35633.45,11370.0,0.0,661684.92,697318.37
5272952,1,98050.14,0.0,0.0,643010.52,741060.66
4378985,3,2981.95,41003.0,38021.05,0.0,0.0
4625138,3,7770.52,101056.0,93285.48,0.0,0.0
6168658,1,544352.53,544352.53,0.0,0.0,544352.53
2661674,3,10427.45,0.0,0.0,0.0,0.0
568145,3,8450.12,29125.0,20674.88,0.0,0.0
381614,0,27212.81,161.0,27373.81,92856.69,130868.21
3610995,4,14992.14,14992.14,0.0,0.0,0.0
4255310,0,321247.13,917390.67,1238637.8,4418224.09,4096976.96
5728813,1,77710.4,77710.4,0.0,11181435.26,11259145.67
5512266,3,8291.75,78078.0,69786.25,0.0,0.0
2852554,4,4075956.58,4075956.58,0.0,0.0,0.0
6066390,3,21560.15,21747.0,186.85,0.0,0.0
843544,0,53388.17,542859.45,596247.62,4540666.63,4487278.46
4364281,1,5239429.19,5239429.19,0.0,20373.48,5259802.67
6119236,1,1392337.38,1392337.38,0.0,125815.9,1518153.28
1189442,4,1400472.01,1400472.01,0.0,0.0,0.0
6296629,1,64083.54,64083.54,0.0,0.0,64083.54
2801084,1,7983958.34,7983958.34,0.0,792097.13,8776055.47
1301895,1,256494.2,0.0,0.0,370828.82,627323.02
115017,1,148867.57,1812.0,0.0,0.0,148867.57
6131935,2,3504.65,51218.0,47713.35,1547770.42,1551275.07
312925,3,8880.33,211459.0,202578.67,0.0,0.0
6256182,1,88099.88,88099.88,0.0,949442.18,1037542.06
4543665,0,14457.96,16255603.68,16270061.65,749378.59,734920.63
3453779,3,13227.09,441537.18,428310.09,0.0,0.0
4541432,0,123294.68,3754861.0,3878155.67,432126.75,308832.08
1030310,1,167715.53,167715.53,0.0,492360.21,660075.73
5001611,4,13774.15,13774.15,0.0,0.0,0.0
787688,0,60087.12,20024808.65,20084895.77,173858.67,113771.54
5912276,3,8910.65,219970.0,211059.35,0.0,0.0
2512463,0,149128.9,19014041.69,19163170.59,5033319.57,4884190.68
3297340,1,249049.74,129311.68,0.0,264034.39,513084.13
3843388,1,91756.96,20072.0,0.0,1097819.46,1189576.42
1857760,3,5583.77,0.0,0.0,0.0,0.0
6296009,1,10000000.0,10000000.0,0.0,16889.8,10016889.8
6272934,4,2480321.85,2480321.85,0.0,0.0,0.0
4469124,1,160839.03,0.0,0.0,1110354.59,1271193.62
1428887,3,19160.44,0.0,0.0,0.0,0.0
2607285,1,132684.15,27088.95,0.0,310278.1,442962.25
2895834,3,33437.89,0.0,0.0,0.0,0.0
133870,1,105424.07,619.0,0.0,516186.38,811099.32
5114411,1,210877.63,0.0,0.0,1849174.2,2060051.83
3535760,3,2035.95,17921.0,15885.05,0.0,0.0
5538565,1,1465173.76,1465173.76,0.0,0.0,1465173.76
2412776,0,146199.27,2924387.52,3070586.78,345704.66,199505.39
2701067,1,106190.01,0.0,0.0,264953.65,371143.66
6283681,4,494446.94,494446.94,0.0,0.0,0.0
3288939,1,76200.04,76200.04,0.0,0.0,76200.04
41271,3,169.99,0.0,0.0,0.0,0.0
104199,0,175923.9,137408.0,313331.9,431.0,474965.68
6283818,4,120582.86,120582.86,0.0,0.0,0.0
5611367,0,250807.17,4296135.99,4546943.16,1298941.53,1048134.37
6049706,4,1214511.61,1214511.61,0.0,0.0,0.0
6296663,1,5016884.33,5016884.33,0.0,3425450.21,8442334.54
576372,4,604933.67,604933.67,0.0,0.0,0.0
4915963,1,142405.36,0.0,0.0,952583.21,1094988.56
1423569,1,146885.73,15471.0,0.0,0.0,146885.73
5756300,1,628309.16,0.0,0.0,921481.51,1549790.68
5813292,1,130643.92,0.0,0.0,178812.26,309456.18
1760102,3,19633.26,0.0,0.0,0.0,0.0
1070170,4,138993.63,138993.63,0.0,0.0,0.0
5408925,0,240654.62,926584.0,1167238.62,244404.1,3749.48
4267847,1,217289.39,0.0,0.0,4799310.42,5016599.82
2172743,3,13900.46,680.0,0.0,0.0,0.0
5637741,3,24312.31,202741.0,178428.69,0.0,0.0
5186080,1,3421212.04,3421212.04,0.0,57076.37,3478288.41
2669886,0,72955.07,12177753.68,12250708.75,1868927.57,1795972.5
2557840,1,404130.83,527.0,0.0,379122.34,783253.17
1030751,4,134515.36,134515.36,0.0,0.0,0.0
1006042,4,71372.0,71372.0,0.0,0.0,0.0
4955476,1,6417789.09,6417789.09,0.0,2280633.24,8698422.34
2696026,3,5632.61,0.0,0.0,0.0,0.0
4121832,1,32631.12,9624.0,0.0,2899521.55,2932152.67
5097190,0,102498.01,22293018.91,22395516.92,600649.8,498151.79
1059636,4,2145934.81,2145934.81,0.0,0.0,0.0
6066621,0,96663.75,22210338.88,22307002.63,624746.02,528082.27
6250447,3,6903.41,0.0,0.0,0.0,0.0
520871,3,6711.85,0.0,0.0,0.0,0.0
6168663,4,188844.13,188844.13,0.0,0.0,0.0
6351205,4,91882.6,91882.6,0.0,0.0,0.0
6192058,1,232279.22,345559.0,113279.78,176388.32,408667.54
6074070,1,346293.24,346293.24,0.0,750235.55,1096528.8
708170,3,6878.22,37738.04,30859.82,0.0,0.0
2451885,1,105871.03,0.0,0.0,2533308.86,2639179.89
1537545,0,266960.48,7943996.13,8210956.61,647226.65,412258.89
5692264,1,23164.18,20734.0,0.0,1834872.55,1858036.73
6044578,4,1381513.27,1381513.27,0.0,0.0,0.0
1030658,1,1534985.07,1534985.07,0.0,0.0,1534985.07
6168664,1,188844.13,188844.13,0.0,146960.09,335804.22
5063206,4,135711.49,39795.94,0.0,2058546.6,2194258.1
6282568,0,142930.52,6064140.62,6207071.14,2237628.5,2094697.98
4438058,1,83982.6,3021.0,0.0,0.0,83982.6
6351067,4,289177.34,289177.34,0.0,0.0,0.0
6358071,1,108779.53,108779.53,0.0,0.0,108779.53
11420,0,129812.6,31659.0,161471.6,0.0,1075149.48
2801145,4,1150717.15,1150717.15,0.0,0.0,0.0
705908,0,24604.81,637.0,25241.81,205112.39,180507.59
5990637,1,426323.38,426323.38,0.0,102216.61,528539.99
1511389,1,102945.99,102945.99,0.0,2276404.45,2379350.44
5537816,3,2937.28,424203.42,421266.15,0.0,0.0
5550827,4,4104942.7,4104942.7,0.0,0.0,0.0
3467001,4,248043.99,248043.99,0.0,0.0,0.0
3585227,4,358159.13,358159.13,0.0,0.0,0.0
3053910,3,368.47,0.0,0.0,0.0,0.0
428362,1,19358.73,0.0,0.0,537629.53,556988.26
6008515,4,2388542.02,2388542.02,0.0,0.0,0.0
929773,1,58056.28,51388.0,0.0,1009652.67,1067708.95
6272927,1,69912.57,69912.57,0.0,13393300.5,13463213.07
2826945,4,9960382.4,9960382.4,0.0,0.0,0.0
6362490,4,249365.63,249365.63,0.0,0.0,0.0
194992,0,213786.31,31038.0,244824.31,0.0,0.0
1279391,0,114621.55,4447276.5,4561898.04,2032386.11,1917764.56
5045173,4,69878.14,69878.14,0.0,0.0,0.0
6118183,1,634046.89,634046.89,0.0,985290.65,1619337.54
4166448,0,317467.41,1105166.4,1422633.8,805694.57,488227.17
5188031,1,155799.82,155799.82,0.0,1605951.92,1761751.74
1653385,1,3457169.26,3457169.26,0.0,503937.81,4543519.99
556187,4,74804.24,74804.24,0.0,0.0,0.0
2100833,4,1657578.88,761.0,0.0,0.0,1657578.88
6198454,4,58863.89,58863.89,0.0,0.0,0.0
575769,1,802382.45,802382.45,0.0,0.0,802382.45
1441437,0,9586.25,11399.0,20985.25,0.0,0.0
2820504,1,82869.09,82869.09,0.0,104258.05,187127.14
4797946,0,115847.32,923086.64,1038933.96,235081.29,119233.96
6168706,1,91655.26,91655.26,0.0,133662.97,225318.23
2857259,1,431549.24,5641.0,0.0,0.0,431549.24
3768745,0,72213.67,21500.0,93713.67,1606133.33,1533919.67
3462054,3,14397.63,10568.0,0.0,0.0,0.0
381291,1,462668.1,0.0,0.0,11899495.58,12362163.68
1033688,4,315654.19,315654.19,0.0,0.0,0.0
3501752,0,159577.36,912828.33,1072405.69,558017.38,398440.02
4532355,4,2148448.63,51272.0,0.0,25059.16,2173507.79
575029,1,249159.26,249159.26,0.0,285997.41,535156.67
768083,0,172790.21,34231.0,207021.21,0.0,0.0
6265001,4,86002.09,86002.09,0.0,0.0,0.0
1932210,1,20311.17,20311.17,0.0,525.19,20836.35
6044742,3,19724.9,0.0,0.0,0.0,0.0
3193215,4,76646.05,76646.05,0.0,0.0,0.0
6008482,4,591766.42,591766.42,0.0,0.0,0.0
681005,1,244911.38,19307.0,0.0,0.0,244911.38
1932209,4,20311.17,20311.17,0.0,0.0,0.0
5130279,1,64851.07,30523.0,0.0,0.0,64851.07
6032846,4,1064995.85,1064995.85,0.0,0.0,0.0
4183409,3,15178.93,0.0,0.0,0.0,0.0
605779,1,51424.22,51424.22,0.0,87252.78,138677.0
1364797,3,29910.7,221295.15,191384.45,0.0,0.0
2694206,1,191191.6,241.0,0.0,31224.0,0.0
1952165,3,20139.73,140527.0,120387.27,0.0,0.0
5040892,0,22001.28,3227121.6,3249122.88,1689709.63,1667708.35
3186835,1,723782.37,723782.37,0.0,0.0,723782.37
6272938,4,10000000.0,13020974.53,3020974.53,0.0,0.0
6168678,1,643052.88,643052.88,0.0,0.0,643052.88
6046089,1,1059682.92,1059682.92,0.0,102876.2,1162559.12
1030351,4,109525.67,109525.67,0.0,0.0,0.0
2528191,1,94097.86,0.0,0.0,3403827.81,3497925.67
6168716,1,1383818.98,1383818.98,0.0,26146.79,1409965.77
1833301,3,23156.41,0.0,0.0,0.0,0.0
31380,1,46500.6,3993.0,0.0,0.0,46500.6
134128,1,144620.4,0.0,0.0,10791584.29,13642105.25
6358069,1,4130371.73,4130371.73,0.0,857797.35,4988169.08
4377227,1,98050.29,98050.29,0.0,0.0,98050.29
6339604,1,163490.28,163490.28,0.0,0.0,163490.28
6168529,1,1235544.92,1235544.92,0.0,1981608.99,3217153.91
1745049,1,134528.85,0.0,0.0,271816.43,406345.27
494139,1,68321.9,62464.0,0.0,0.0,68321.9
3331187,1,28508.5,0.0,0.0,303386.41,331894.91
4538752,1,27089.06,0.0,0.0,2860351.05,2887440.11
4536569,4,424962.9,424962.9,0.0,0.0,0.0
2801089,4,1476248.65,1476248.65,0.0,0.0,0.0
6291213,4,115782.68,115782.68,0.0,0.0,0.0
1475754,4,217365.58,0.0,0.0,1493343.36,1710708.94
2350924,3,4267.31,0.0,0.0,0.0,0.0
6259939,1,203848.61,203848.61,0.0,188810.39,392659.0
6362395,1,2216437.25,2216437.25,0.0,6843369.97,9059807.22
3960308,4,21819.57,21819.57,0.0,0.0,0.0
1059695,1,4032691.34,4032691.34,0.0,0.0,4032691.34
4268784,1,272187.2,272187.2,0.0,0.0,272187.2
145287,0,285632.03,52243.71,337875.74,0.0,0.0
737454,0,182206.17,7922378.43,8104584.6,1284429.28,1102223.11
6079656,4,2871898.5,2871898.5,0.0,0.0,0.0
6187833,1,15093.69,15093.69,0.0,700860.28,715953.97
3828476,4,481.9,481.9,0.0,0.0,0.0
1059696,4,50845.13,50845.13,0.0,0.0,0.0
2111905,1,23444.5,0.0,0.0,2561673.78,2585118.28
2570419,3,8290.97,6394.0,0.0,0.0,0.0
5631791,1,257565.17,0.0,0.0,1200977.23,1458542.4
5976930,1,48132.52,48132.52,0.0,94309.66,142442.19
3519761,1,48587.88,75277.0,26689.12,339125.59,387713.47
7029,4,85354.69,85354.69,0.0,0.0,0.0
1030525,4,1036789.41,1036789.41,0.0,0.0,0.0
3214346,4,1306690.61,1306690.61,0.0,0.0,0.0
6001557,1,4892226.25,4892226.25,0.0,54435.33,4946661.58
5688597,0,80535.68,536549.06,617084.74,2159677.33,2079141.65
919018,0,182934.2,21863.0,204797.2,2217034.02,2034099.83
1386958,1,212789.57,95898.0,0.0,896871.32,1109660.89
6272922,4,10000000.0,12626957.79,2626957.79,0.0,0.0
4895068,4,98736.52,98736.52,0.0,0.0,0.0
6351241,4,1722892.9,1722892.9,0.0,0.0,0.0
4328655,3,10336.79,17064.0,6727.21,0.0,0.0
2792357,4,332151.67,332151.67,0.0,0.0,0.0
2584137,4,328110.3,328110.3,0.0,0.0,0.0
2993154,1,33302.96,33302.96,0.0,0.0,33302.96
4999513,4,1330545.19,0.0,0.0,2163008.97,3493554.16
5563721,4,10000000.0,29110884.44,19110884.44,0.0,0.0
6283803,1,24853.41,24853.41,0.0,11435.22,36288.63
2588749,0,301073.67,8795990.97,9097064.64,4653954.07,4352880.4
4785648,4,3011102.29,3011102.29,0.0,0.0,0.0
1932182,1,948288.3,948288.3,0.0,2189773.93,3138062.23
5648167,1,1547877.98,1547877.98,0.0,185725.9,1733603.89
6030596,4,87167.88,87167.88,0.0,0.0,0.0
230917,3,3094.95,43045.0,39950.05,0.0,0.0
1059521,1,253793.28,253793.28,0.0,525977.66,779770.94
6168700,1,175290.91,175290.91,0.0,0.0,175290.91
6213753,1,98533.36,98533.36,0.0,0.0,98533.36
1030716,1,6972164.97,6972164.97,0.0,5680.28,6977845.25
402241,0,183104.74,113361.0,296465.74,1363764.86,1235445.84
5188017,1,34162.97,34162.97,0.0,0.0,34162.97
151925,1,1041647.06,1041647.06,0.0,52730.33,1094377.39
2957779,0,752.68,6528094.59,6528847.27,832894.65,832141.98
2102510,4,310274.85,0.0,0.0,1886550.82,2423552.88
1229192,1,16478.4,0.0,0.0,293501.04,309979.44
5990553,1,3118811.65,3118811.65,0.0,1163983.03,4282794.68
4354042,3,28479.65,11591.0,0.0,0.0,0.0
5990453,4,452261.67,452261.67,0.0,0.0,0.0
2924001,3,16688.81,104370.62,87681.82,0.0,0.0
47144,4,350705.74,350705.74,0.0,0.0,1184633.07
1058243,0,463479.02,4467838.01,4931317.04,1277759.79,814280.76
4790269,4,456994.97,0.0,0.0,545060.31,1002055.28
2019692,4,216783.64,41083.0,0.0,434397.11,651180.75
5580977,1,432958.83,432958.83,0.0,0.0,432958.83
6205433,4,10000000.0,30353874.22,20353874.22,0.0,0.0
6362378,4,89845.29,89845.29,0.0,0.0,0.0
98218,0,231712.96,5320.0,237032.96,5148.0,274338.27
5987940,4,381977.83,381977.83,0.0,0.0,0.0
1517216,4,349024.1,0.0,0.0,462657.37,811681.47
4454740,0,502062.52,51555.0,553617.52,0.0,0.0
6055697,4,43308.07,43308.07,0.0,0.0,0.0
2306594,0,432544.51,17470944.94,17903489.45,2003922.98,1571378.47
6284988,1,50577.26,50577.26,0.0,9581426.29,9632003.55
3029019,4,122090.79,122090.79,0.0,0.0,0.0
6362589,1,114149.44,114149.44,0.0,0.0,114149.44
5587010,1,66364.89,0.0,0.0,224802.52,291167.41
580878,3,1506.43,10001.0,8494.57,0.0,0.0
4108008,3,3360.21,0.0,0.0,0.0,0.0
1030318,1,136562.78,136562.78,0.0,21100.34,157663.12
5616503,3,16472.19,1225.23,0.0,0.0,0.0
5563763,4,1195842.37,1195842.37,0.0,0.0,0.0
1070134,4,9639052.83,9639052.83,0.0,0.0,0.0
4940865,1,330741.6,185.0,0.0,1122731.92,1453473.53
1641087,0,77585.59,4328899.81,4406485.4,204681.17,127095.59
1964653,0,353215.95,314422.16,667638.12,1896152.88,1542936.93
2150420,3,44265.44,23623.02,0.0,0.0,0.0
529902,0,1474.35,7038171.94,7039646.3,233801.42,232327.06
1238502,3,60521.63,30649.0,0.0,0.0,0.0
1784665,3,18883.0,198681.35,179798.35,0.0,0.0
6117187,4,311234.46,311234.46,0.0,0.0,0.0
6273172,4,26153.82,26153.82,0.0,0.0,0.0
6009346,4,112656.24,112656.24,0.0,0.0,0.0
3201288,3,1896.22,102.0,0.0,0.0,0.0
5987943,1,571163.03,571163.03,0.0,45861.48,617024.51
2801112,1,167060.63,167060.63,0.0,890774.84,1057835.47
6082017,4,28835.93,28835.93,0.0,0.0,0.0
2427571,3,6148.22,33888.99,27740.78,0.0,0.0
955103,3,11300.0,312856.11,301556.11,0.0,0.0
559389,3,1991.07,0.0,0.0,0.0,0.0
5354119,1,315435.9,0.0,0.0,2235698.49,2551134.39
2381686,1,2942177.94,2942177.94,0.0,0.0,2942177.94
3277384,3,1799.77,465.0,0.0,0.0,0.0
5187784,1,85113.85,85113.85,0.0,0.0,85113.85
9624,3,1155.58,21638.0,20482.42,0.0,0.0
6361197,4,116798.38,116798.38,0.0,0.0,0.0
6362379,1,89845.29,89845.29,0.0,0.0,89845.29
5355404,3,26797.45,22142.0,0.0,0.0,0.0
1053759,3,6762.68,109.0,0.0,0.0,0.0
2543584,1,238413.47,90231.75,0.0,526971.42,765384.89
6200816,1,884821.37,884821.37,0.0,1628388.92,2513210.29
7154,4,13704.0,13704.0,0.0,0.0,1658746.09
6078968,4,1049424.26,1049424.26,0.0,0.0,0.0
2310719,4,953402.71,168142.0,0.0,7766.64,1900585.91
3193218,1,333082.71,333082.71,0.0,122730.47,455813.18
1774653,3,6154.59,0.0,0.0,0.0,0.0
242568,0,442712.09,23206890.11,23649602.2,656139.06,127632.08
220790,0,105025.39,3624330.79,3729356.18,530044.45,144098.65
2047425,3,28731.43,0.0,0.0,0.0,0.0
1936034,4,1201681.76,1201681.76,0.0,0.0,0.0
5104770,3,4995.54,25969.0,20973.46,0.0,0.0
2801134,1,468446.77,468446.77,0.0,0.0,468446.77
963336,0,106098.69,7061.0,113159.69,485368.38,379269.69
4934081,3,9108.05,0.0,0.0,0.0,0.0
3407790,3,1601.59,390403.32,388801.73,0.0,0.0
6118751,4,492896.75,492896.75,0.0,0.0,0.0
4425850,3,43001.85,20993.29,0.0,0.0,0.0
6055413,4,30171.95,30171.95,0.0,0.0,0.0
4899311,0,198021.82,21684.0,219705.82,0.0,0.0
6077378,3,249.63,0.0,0.0,0.0,0.0
6176726,4,112958.85,112958.85,0.0,0.0,0.0
6273200,4,89657.36,89657.36,0.0,0.0,0.0
4098188,1,408724.54,408724.54,0.0,0.0,408724.54
3591863,3,3249.13,15279.0,12029.87,0.0,0.0
6336147,4,32935.25,32935.25,0.0,0.0,0.0
5039840,4,283429.1,283429.1,0.0,0.0,0.0
6064985,1,2291498.65,2291498.65,0.0,0.0,2291498.65
1059588,4,2231.46,2231.46,0.0,0.0,0.0
1932223,4,47604.75,47604.75,0.0,0.0,0.0
6134800,4,179997.78,179997.78,0.0,0.0,0.0
1030521,4,967954.01,967954.01,0.0,0.0,0.0
6351234,1,337287.72,337287.72,0.0,32681.26,369968.98
6259038,1,1158070.88,1158070.88,0.0,0.0,1158070.88
576360,4,587031.2,587031.2,0.0,0.0,0.0
6362519,1,444898.97,444898.97,0.0,1970664.81,2415563.78
5942853,0,20047.02,3670.0,23717.02,0.0,0.0
5048010,3,19180.89,10571.0,0.0,0.0,0.0
2801102,1,248242.32,248242.32,0.0,8007.84,256250.16
701688,0,66995.57,12389823.27,12456818.84,3663751.92,3596756.35
6299951,4,596191.61,151935.0,0.0,185598.05,781789.66
6362550,4,108240.74,108240.74,0.0,0.0,0.0
1832574,1,762135.72,762135.72,0.0,47768.78,809904.5
1463994,4,53782.87,53782.87,0.0,0.0,0.0
4170097,1,248496.39,0.0,0.0,2883670.83,3132167.22
6039454,1,20296.68,20296.68,0.0,129269.88,149566.56
2724584,4,55920.39,55920.39,0.0,0.0,0.0
1831945,3,11317.15,80611.57,69294.42,0.0,0.0
3976896,3,38291.71,30695.0,0.0,0.0,0.0
6055688,1,9593838.63,9593838.63,0.0,0.0,9593838.63
1030271,4,1170282.92,1170282.92,0.0,0.0,0.0
3958901,4,37974.85,37974.85,0.0,0.0,0.0
3982291,0,128146.55,1603277.07,1731423.62,2182079.87,2053933.32
4347502,1,96474.91,96474.91,0.0,0.0,96474.91
6010852,1,43159.0,43159.0,0.0,0.0,43159.0
422756,1,172838.06,358010.0,185171.94,3019.17,175857.23
3849486,3,11407.07,0.0,0.0,0.0,0.0
6188956,4,9274.56,9274.56,0.0,0.0,0.0
6362457,1,10000000.0,10000000.0,0.0,62895.13,10062895.13
6296619,1,171651.7,171651.7,0.0,2336193.5,2507845.2
5184151,4,758848.47,758848.47,0.0,0.0,0.0
6362485,1,219275.19,219275.19,0.0,743229.99,962505.19
6131927,1,74436.56,74436.56,0.0,201151.33,275587.89
4595968,3,11051.35,0.0,0.0,0.0,0.0
